Date,AAPL,GOOGL,MSFT,SPY
2020-01-03,-0.009769732657289075,-0.00524526994558189,-0.01253009169215378,-0.007601106853424866
2020-01-06,0.007936684199180031,0.0263051934029203,0.002581549510538547,0.003808030544284321
2020-01-07,-0.004714326019809571,-0.0019335453615383661,-0.009159493680375603,-0.002816043429596604
2020-01-08,0.015958373609472613,0.007092475972646462,0.015802706625641993,0.005315696283744957
2020-01-09,0.02101850699092546,0.010443275273535993,0.012415747359452903,0.006757760641371544
2020-01-10,0.0022577952610278998,0.006437800072373494,-0.004637785055780317,-0.0028817887649189773
2020-01-13,0.02113973972704741,0.0077171632979751645,0.011952611053478604,0.006853526836270791
2020-01-14,-0.013595394114639196,-0.0065769823430629985,-0.007068056888658532,-0.0015257408201470642
2020-01-15,-0.004294874332055065,0.006000339045676918,0.006455367107969735,0.0022574594974657646
2020-01-16,0.012448786691018766,0.0075865714990313495,0.018157471062600534,0.008283875063234757
2020-01-17,0.011010242626818007,0.020043752972501726,0.005581260004033979,0.0031077438432765107
2020-01-21,-0.00680008650062534,0.0018436308963931992,-0.0035973663768898777,-0.0019601668131567266
2020-01-22,0.0035632092261331317,0.001092073509407105,-0.004816546877973472,0.00012097273653992773
2020-01-23,0.0048042970339193785,0.0005525687372738824,0.006137215570408794,0.0011462225557829554
2020-01-24,-0.0028861717250478047,-0.012552323718566965,-0.010128160972603911,-0.008933095226819402
2020-01-27,-0.029846204291771993,-0.0237700095809618,-0.016864644033751628,-0.016159253936103606
2020-01-28,0.0278963952166813,0.013024742914894642,0.019406293145051816,0.01042487461044283
2020-01-29,0.02071640081958988,0.004265375102377977,0.015472389402590846,-0.0008267110367230412
2020-01-30,-0.0014500472827607444,-0.001683341840281776,0.027817225409445118,0.003240486702134365
2020-01-31,-0.04535203000056834,-0.014873801160121278,-0.0148684951719483,-0.018325146213032332
2020-02-03,-0.0027500731444115994,0.034180806796575744,0.024086336488545388,0.007401085736707816
2020-02-04,0.03248033945557473,-0.025404349539688155,0.03238624797159979,0.01512637298226569
2020-02-05,0.008121530742114077,0.0004426511723617411,-0.0012219130038923904,0.011481795363815042
2020-02-06,0.011628899323023679,0.02047983100368933,0.020521658948885586,0.003359469471127051
2020-02-07,-0.013685541708358161,0.0021249859562086516,0.0014147602069658639,-0.005344087328651247
2020-02-10,0.004738164995082336,0.019781248250155467,0.025820838106115254,0.007437212786533472
2020-02-11,-0.006051301035555079,0.0009276124825679103,-0.022834408115516132,0.00173154260018769
2020-02-12,0.023470023010580904,0.005659275907302829,0.0014628271486535121,0.006422388444471966
2020-02-13,-0.0071468337943513,-0.003456329568163279,-0.005428587169381297,-0.0010672929026482962
2020-02-14,0.00024618900085807214,0.003522130436263062,0.008887639841128153,0.0016005124898890951
2020-02-18,-0.018479902992567628,0.0004674557045547288,0.010091876286820822,-0.0025801111248954017
2020-02-19,0.014378643681819415,0.0035673246871680865,0.002994719314664962,0.004769676683256029
2020-02-20,-0.010311768722903682,-0.005181102762035622,-0.015389308964325714,-0.004116602297535474
2020-02-21,-0.022895127108828364,-0.02235099467744915,-0.03212302368906073,-0.010351807888967656
2020-02-24,-0.04866571224553372,-0.043818805254942285,-0.04407266991513995,-0.03372783079270006
2020-02-25,-0.03445929448292482,-0.02390559321842502,-0.016639375767486413,-0.0307708458771548
2020-02-26,0.015739449448733157,0.0029891425448767698,0.012417293663816614,-0.003684779909390638
2020-02-27,-0.06760269161616528,-0.05584325546933096,-0.07306437703516606,-0.045951645149174276
2020-02-28,-0.0005854043834892877,0.01831121972294609,0.02392479947285387,-0.004210043227744668
2020-03-02,0.0890185234052525,0.03454289320150794,0.0644186672881431,0.04239465945246971
2020-03-03,-0.032274404019734027,-0.0356859501502943,-0.049105644020924565,-0.029050044364683687
2020-03-04,0.045340899319276984,0.032275619287975045,0.036057164230427693,0.04117334043174376
2020-03-05,-0.03297496215941507,-0.04958819587742932,-0.025415443212018163,-0.033806606706004445
2020-03-06,-0.013368750607836377,-0.014572253774771698,-0.0286746686508712,-0.016669331927023964
2020-03-09,-0.08239535762725526,-0.06368786814858923,-0.07017837370827258,-0.08131252516232144
2020-03-10,0.06954625276166677,0.047685456485727244,0.06614729095045538,0.05045058507032264
2020-03-11,-0.0353478605240491,-0.05171569976280042,-0.046360209043200755,-0.049976709769014235
2020-03-12,-0.10397787889668393,-0.08560837467037147,-0.09964158106212577,-0.10056891383971706
2020-03-13,0.11315760548330862,0.08838769390695429,0.13292896549754585,0.08202819185244711
