Date,AAPL,GOOGL,MSFT,SPY
2020-11-03,107.54888153076172,81.79244995117188,198.25570678710938,315.0647277832031
2020-11-04,111.9407958984375,86.77210235595703,207.8213348388672,322.106201171875
2020-11-05,115.91400909423828,87.59963989257812,214.44810485839844,328.38818359375
2020-11-06,115.78231811523438,87.46196746826172,214.86105346679688,328.3132629394531
2020-11-09,113.47037506103516,87.54595184326172,209.74209594726562,332.4386901855469
2020-11-10,113.12894439697266,86.3680191040039,202.6543426513672,331.95111083984375
2020-11-11,116.5627212524414,86.8406982421875,207.97500610351562,334.4170227050781
2020-11-12,116.2895736694336,86.62150573730469,206.90892028808594,331.1728515625
2020-11-13,116.33834838867188,88.084716796875,207.93653869628906,335.7578430175781
2020-11-16,117.35286712646484,88.17269134521484,208.62803649902344,339.9488830566406
2020-11-17,116.46516418457031,87.5578842163086,205.96774291992188,338.1205749511719
2020-11-18,115.13849639892578,86.51315307617188,203.2522735595703,334.05126953125
2020-11-19,115.73353576660156,87.40430450439453,204.54261779785156,335.4577941894531
2020-11-20,114.46537780761719,86.30142974853516,202.58790588378906,333.16058349609375
2020-11-23,111.06088256835938,85.86304473876953,202.31829833984375,335.1577453613281
2020-11-24,112.34854125976562,87.6692123413086,205.92919921875,340.558349609375
2020-11-25,113.18746948242188,87.6806411743164,205.93882751464844,340.0333251953125
2020-11-27,113.73374938964844,88.81832122802734,207.24839782714844,340.9802551269531
2020-11-30,116.13348388671875,87.19705200195312,206.13143920898438,339.4707336425781
2020-12-01,119.7136001586914,89.23284149169922,208.1920928955078,343.1836242675781
2020-12-02,120.06475830078125,90.70451354980469,207.38323974609375,343.9056091308594
2020-12-03,119.92819213867188,90.54894256591797,206.29515075683594,343.8118591308594
2020-12-04,119.25508880615234,90.64437866210938,206.41067504882812,346.7747497558594
2020-12-07,120.71834564208984,90.30988311767578,206.34324645996094,346.0621337890625
2020-12-08,121.33293151855469,90.02657318115234,207.99949645996094,347.0747375488281
2020-12-09,118.7966079711914,88.36305236816406,203.94561767578125,343.9618835449219
2020-12-10,120.22083282470703,87.85560607910156,202.7130889892578,343.8493957519531
2020-12-11,119.41117095947266,88.2109603881836,205.3514862060547,343.4461669921875
2020-12-14,118.7966079711914,87.09069061279297,206.25662231445312,341.90850830078125
2020-12-15,124.74716186523438,87.529052734375,206.189208984375,346.53094482421875
2020-12-16,124.67888641357422,87.3357162475586,211.1482391357422,347.0747375488281
2020-12-17,125.54707336425781,86.5066909790039,211.28302001953125,349.0155334472656
2020-12-18,123.55706787109375,85.79645538330078,210.48382568359375,347.6219787597656
2020-12-21,125.08860778808594,86.2109603881836,214.33544921875,346.3789978027344
2020-12-22,128.64918518066406,85.49825286865234,215.6354217529297,345.7952575683594
2020-12-23,127.751708984375,85.89634704589844,212.8236846923828,346.1059875488281
2020-12-24,128.7369842529297,86.19107818603516,214.48953247070312,347.45245361328125
2020-12-28,133.3413543701172,88.16921997070312,216.6175537109375,350.43743896484375
2020-12-29,131.56591796875,87.36404418945312,215.83758544921875,349.7688293457031
2020-12-30,130.44412231445312,86.29496765136719,213.45925903320312,350.2679138183594
2020-12-31,129.43936157226562,87.10958099365234,214.1717987060547,352.0475769042969
2021-01-04,126.23969268798828,85.79197692871094,209.6171875,347.2547912597656
2021-01-05,127.80048370361328,86.48382568359375,209.81939697265625,349.64642333984375
2021-01-06,123.49855041503906,85.63045501708984,204.3789520263672,351.7368469238281
2021-01-07,127.71269989013672,88.18811798095703,210.19496154785156,356.9627380371094
2021-01-08,128.81503295898438,89.35560607910156,211.47561645507812,358.9966125488281
2021-01-11,125.82020568847656,87.29098510742188,209.4246063232422,356.5766906738281
2021-01-12,125.6446304321289,86.35360717773438,206.9595489501953,356.6519775390625
2021-01-13,127.68341827392578,86.8416748046875,208.31724548339844,357.6124267578125
2021-01-14,125.75196075439453,86.0300521850586,205.120361328125,356.360107421875
2021-01-15,124.02529907226562,85.86602783203125,204.76406860351562,353.7612609863281
2021-01-19,124.6983871459961,88.69158172607422,208.41357421875,356.5389404296875
2021-01-20,128.79550170898438,93.44308471679688,216.02056884765625,361.47308349609375
2021-01-21,133.51690673828125,93.64588165283203,216.6272430419922,361.80255126953125
2021-01-22,135.66305541992188,94.0638656616211,217.57086181640625,360.52203369140625
2021-01-25,139.41876220703125,94.14935302734375,221.0181121826172,361.9438171386719
